mode,asset,instrument,kind,sector,selection,reference_date,reference_usd,multiple,target_usd,horizon,question,replicate,p
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",10,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",11,0.37
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",12,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",13,0.34
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",14,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",15,0.34
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",16,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",17,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",18,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",19,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",20,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",21,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",22,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",23,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",24,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",25,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",26,0.34
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",27,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",28,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",29,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",30,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",31,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",32,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",33,0.34
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",34,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",35,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",36,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",37,0.37
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",38,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",39,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",40,0.34
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",41,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",42,0.37
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",43,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",44,0.37
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",45,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",46,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",47,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",48,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",49,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",50,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",51,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",52,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",53,0.34
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",54,0.37
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",55,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",56,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",57,0.34
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",58,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",59,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",60,0.37
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",61,0.37
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",62,0.37
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",63,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",64,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",65,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",66,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",67,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",68,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",69,0.37
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",70,0.34
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",71,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",72,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",73,0.34
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",74,0.33
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",75,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",76,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",77,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",78,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",79,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",80,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",81,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",82,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",83,0.34
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",84,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",85,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",86,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",87,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",88,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",89,0.34
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",90,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",91,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",92,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",93,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",94,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",95,0.37
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",96,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",97,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",98,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",99,0.36
