criteria_mode,target_usd,target_words,year,question,replicate,p
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",9,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",10,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",11,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",12,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",13,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",14,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",15,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",16,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",17,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",18,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",19,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",20,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",21,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",22,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",23,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",24,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",25,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",26,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",27,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",28,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",29,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",30,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",31,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",32,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",33,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",34,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",35,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",36,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",37,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",38,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",39,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",40,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",41,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",42,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",43,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",44,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",45,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",46,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",47,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",48,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",49,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",50,0.81
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",51,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",52,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",53,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",54,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",55,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",56,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",57,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",58,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",59,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",60,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",61,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",62,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",63,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",64,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",65,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",66,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",67,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",68,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",69,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",70,0.81
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",71,0.81
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",72,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",73,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",74,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",75,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",76,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",77,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",78,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",79,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",80,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",81,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",82,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",83,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",84,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",85,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",86,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",87,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",88,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",89,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",90,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",91,0.81
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",92,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",93,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",94,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",95,0.8
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",96,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",97,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",98,0.79
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",99,0.78
defined,100000,100 thousand,2050,"bitcoin will reach 100 thousand by December 31, 2050",100,0.79
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",1,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",2,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",3,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",4,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",5,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",6,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",7,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",8,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",9,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",10,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",11,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",12,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",13,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",14,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",15,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",16,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",17,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",18,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",19,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",20,0.72
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",21,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",22,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",23,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",24,0.69
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",25,0.72
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",26,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",27,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",28,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",29,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",30,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",31,0.69
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",32,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",33,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",34,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",35,0.69
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",36,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",37,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",38,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",39,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",40,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",41,0.72
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",42,0.72
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",43,0.69
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",44,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",45,0.73
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",46,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",47,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",48,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",49,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",50,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",51,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",52,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",53,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",54,0.69
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",55,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",56,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",57,0.7
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",58,0.71
defined,200000,200 thousand,2050,"bitcoin will reach 200 thousand by December 31, 2050",59,0.71
