transition,date,replicate,arm,answer,model
2025,2025-01-11,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-07-24,3,binary_probability,0.48,jev-1.13.0
2025,2025-07-24,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-07-24,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-06-24,3,binary_probability,0.06,jev-1.13.0
2025,2024-06-24,3,yes_no_choice,No,jev-1.13.0
2025,2024-06-24,3,who_choice,Joe Biden,jev-1.13.0
2021,2022-01-17,3,binary_probability,0.05,jev-1.13.0
2021,2022-01-17,3,yes_no_choice,No,jev-1.13.0
2021,2022-01-17,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-06-19,3,binary_probability,0.02,jev-1.13.0
2021,2021-06-19,3,yes_no_choice,No,jev-1.13.0
2021,2021-06-19,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-10-29,3,binary_probability,0.52,jev-1.13.0
2025,2025-10-29,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-10-29,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-02-26,3,binary_probability,0.64,jev-1.13.0
2025,2025-02-26,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-02-26,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-04-01,3,binary_probability,0.45,jev-1.13.0
2025,2025-04-01,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-04-01,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-06-15,3,binary_probability,0.48,jev-1.13.0
2025,2025-06-15,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-06-15,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-04-29,3,binary_probability,0.06,jev-1.13.0
2025,2024-04-29,3,yes_no_choice,No,jev-1.13.0
2025,2024-04-29,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-02-11,3,binary_probability,0.67,jev-1.13.0
2025,2025-02-11,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-02-11,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-10-07,3,binary_probability,0.99,jev-1.13.0
2021,2020-10-07,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-10-07,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-11-13,3,binary_probability,0.02,jev-1.13.0
2021,2021-11-13,3,yes_no_choice,No,jev-1.13.0
2021,2021-11-13,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-05-01,3,binary_probability,0.04,jev-1.13.0
2021,2021-05-01,3,yes_no_choice,No,jev-1.13.0
2021,2021-05-01,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-12-28,3,binary_probability,0.97,jev-1.13.0
2021,2020-12-28,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-12-28,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-03-16,3,binary_probability,0.52,jev-1.13.0
2025,2025-03-16,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-03-16,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-03-05,3,binary_probability,0.65,jev-1.13.0
2025,2025-03-05,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-03-05,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-06-25,3,binary_probability,0.05,jev-1.13.0
2025,2024-06-25,3,yes_no_choice,No,jev-1.13.0
2025,2024-06-25,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-08-03,3,binary_probability,0.37,jev-1.13.0
2025,2025-08-03,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-08-03,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-11-23,3,binary_probability,0.97,jev-1.13.0
2021,2020-11-23,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-11-23,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-12-08,3,binary_probability,0.24,jev-1.13.0
2025,2024-12-08,3,yes_no_choice,No,jev-1.13.0
2025,2024-12-08,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-10-19,3,binary_probability,0.99,jev-1.13.0
2021,2020-10-19,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-10-19,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-05-07,3,binary_probability,0.5,jev-1.13.0
2025,2025-05-07,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-05-07,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-04-11,3,binary_probability,0.99,jev-1.13.0
2021,2020-04-11,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-04-11,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-07-30,3,binary_probability,0.98,jev-1.13.0
2021,2020-07-30,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-07-30,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-03-26,3,binary_probability,0.03,jev-1.13.0
2021,2021-03-26,3,yes_no_choice,No,jev-1.13.0
2021,2021-03-26,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-05-02,3,binary_probability,0.98,jev-1.13.0
2021,2020-05-02,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-05-02,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-05-15,3,binary_probability,0.5,jev-1.13.0
2025,2025-05-15,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-05-15,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-08-04,3,binary_probability,0.02,jev-1.13.0
2021,2021-08-04,3,yes_no_choice,No,jev-1.13.0
2021,2021-08-04,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-02-06,3,binary_probability,0.3,jev-1.13.0
2021,2021-02-06,3,yes_no_choice,No,jev-1.13.0
2021,2021-02-06,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-06-23,3,binary_probability,0.02,jev-1.13.0
2021,2021-06-23,3,yes_no_choice,No,jev-1.13.0
2021,2021-06-23,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-11-14,3,binary_probability,0.02,jev-1.13.0
2021,2021-11-14,3,yes_no_choice,No,jev-1.13.0
2021,2021-11-14,3,who_choice,Joe Biden,jev-1.13.0
2025,2024-05-21,3,binary_probability,0.05,jev-1.13.0
2025,2024-05-21,3,yes_no_choice,No,jev-1.13.0
2025,2024-05-21,3,who_choice,Joe Biden,jev-1.13.0
2025,2024-10-16,3,binary_probability,0.13,jev-1.13.0
2025,2024-10-16,3,yes_no_choice,No,jev-1.13.0
2025,2024-10-16,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-07-12,3,binary_probability,0.98,jev-1.13.0
2021,2020-07-12,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-07-12,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-08-05,3,binary_probability,0.08,jev-1.13.0
2025,2024-08-05,3,yes_no_choice,No,jev-1.13.0
2025,2024-08-05,3,who_choice,Joe Biden,jev-1.13.0
2025,2024-06-18,3,binary_probability,0.09,jev-1.13.0
2025,2024-06-18,3,yes_no_choice,No,jev-1.13.0
2025,2024-06-18,3,who_choice,Joe Biden,jev-1.13.0
2025,2026-01-19,3,binary_probability,0.47,jev-1.13.0
2025,2026-01-19,3,yes_no_choice,Yes,jev-1.13.0
2025,2026-01-19,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-12-30,3,binary_probability,0.55,jev-1.13.0
2025,2025-12-30,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-12-30,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-05-26,3,binary_probability,0.49,jev-1.13.0
2025,2025-05-26,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-05-26,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-02-12,3,binary_probability,0.98,jev-1.13.0
2021,2020-02-12,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-02-12,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-07-09,3,binary_probability,0.98,jev-1.13.0
2021,2020-07-09,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-07-09,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-01-02,3,binary_probability,0.45,jev-1.13.0
2025,2025-01-02,3,yes_no_choice,No,jev-1.13.0
2025,2025-01-02,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-07-02,3,binary_probability,0.48,jev-1.13.0
2025,2025-07-02,3,yes_no_choice,No,jev-1.13.0
2025,2025-07-02,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-09-16,3,binary_probability,0.02,jev-1.13.0
2021,2021-09-16,3,yes_no_choice,No,jev-1.13.0
2021,2021-09-16,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-09-26,3,binary_probability,0.98,jev-1.13.0
2021,2020-09-26,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-09-26,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-10-27,3,binary_probability,0.99,jev-1.13.0
2021,2020-10-27,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-10-27,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-02-13,3,binary_probability,0.08,jev-1.13.0
2025,2024-02-13,3,yes_no_choice,No,jev-1.13.0
2025,2024-02-13,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-12-08,3,binary_probability,0.58,jev-1.13.0
2025,2025-12-08,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-12-08,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-07-17,3,binary_probability,0.98,jev-1.13.0
2021,2020-07-17,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-07-17,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-02-04,3,binary_probability,0.73,jev-1.13.0
2025,2025-02-04,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-02-04,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-02-09,3,binary_probability,0.99,jev-1.13.0
2021,2020-02-09,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-02-09,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-12-06,3,binary_probability,0.97,jev-1.13.0
2021,2020-12-06,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-12-06,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-01-16,3,binary_probability,0.95,jev-1.13.0
2021,2021-01-16,3,yes_no_choice,Yes,jev-1.13.0
2021,2021-01-16,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-12-17,3,binary_probability,0.58,jev-1.13.0
2025,2025-12-17,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-12-17,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-05-12,3,binary_probability,0.03,jev-1.13.0
2021,2021-05-12,3,yes_no_choice,No,jev-1.13.0
2021,2021-05-12,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-05-09,3,binary_probability,0.03,jev-1.13.0
2021,2021-05-09,3,yes_no_choice,No,jev-1.13.0
2021,2021-05-09,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-10-01,3,binary_probability,0.02,jev-1.13.0
2021,2021-10-01,3,yes_no_choice,No,jev-1.13.0
2021,2021-10-01,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-09-15,3,binary_probability,0.37,jev-1.13.0
2025,2025-09-15,3,yes_no_choice,No,jev-1.13.0
2025,2025-09-15,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-08-05,3,binary_probability,0.99,jev-1.13.0
2021,2020-08-05,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-08-05,3,who_choice,Donald Trump,jev-1.13.0
2021,2022-01-08,3,binary_probability,0.07,jev-1.13.0
2021,2022-01-08,3,yes_no_choice,No,jev-1.13.0
2021,2022-01-08,3,who_choice,Joe Biden,jev-1.13.0
2025,2024-12-27,3,binary_probability,0.37,jev-1.13.0
2025,2024-12-27,3,yes_no_choice,No,jev-1.13.0
2025,2024-12-27,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-06-01,3,binary_probability,0.03,jev-1.13.0
2021,2021-06-01,3,yes_no_choice,No,jev-1.13.0
2021,2021-06-01,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-09-16,3,binary_probability,0.99,jev-1.13.0
2021,2020-09-16,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-09-16,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-07-02,3,binary_probability,0.98,jev-1.13.0
2021,2020-07-02,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-07-02,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-08-22,3,binary_probability,0.06,jev-1.13.0
2025,2024-08-22,3,yes_no_choice,No,jev-1.13.0
2025,2024-08-22,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-05-10,3,binary_probability,0.53,jev-1.13.0
2025,2025-05-10,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-05-10,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-10-09,3,binary_probability,0.98,jev-1.13.0
2021,2020-10-09,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-10-09,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-09-27,3,binary_probability,0.06,jev-1.13.0
2025,2024-09-27,3,yes_no_choice,No,jev-1.13.0
2025,2024-09-27,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-07-27,3,binary_probability,0.44,jev-1.13.0
2025,2025-07-27,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-07-27,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-06-07,3,binary_probability,0.07,jev-1.13.0
2025,2024-06-07,3,yes_no_choice,No,jev-1.13.0
2025,2024-06-07,3,who_choice,Joe Biden,jev-1.13.0
2025,2024-02-17,3,binary_probability,0.06,jev-1.13.0
2025,2024-02-17,3,yes_no_choice,No,jev-1.13.0
2025,2024-02-17,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-07-18,3,binary_probability,0.02,jev-1.13.0
2021,2021-07-18,3,yes_no_choice,No,jev-1.13.0
2021,2021-07-18,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-11-12,3,binary_probability,0.97,jev-1.13.0
2021,2020-11-12,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-11-12,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-01-18,3,binary_probability,0.17,jev-1.13.0
2021,2021-01-18,3,yes_no_choice,No,jev-1.13.0
2021,2021-01-18,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-04-13,3,binary_probability,0.03,jev-1.13.0
2021,2021-04-13,3,yes_no_choice,No,jev-1.13.0
2021,2021-04-13,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-08-03,3,binary_probability,0.98,jev-1.13.0
2021,2020-08-03,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-08-03,3,who_choice,Donald Trump,jev-1.13.0
2021,2022-01-06,3,binary_probability,0.17,jev-1.13.0
2021,2022-01-06,3,yes_no_choice,No,jev-1.13.0
2021,2022-01-06,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-05-05,3,binary_probability,0.5,jev-1.13.0
2025,2025-05-05,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-05-05,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-03-21,3,binary_probability,0.98,jev-1.13.0
2021,2020-03-21,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-03-21,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-08-20,3,binary_probability,0.08,jev-1.13.0
2025,2024-08-20,3,yes_no_choice,No,jev-1.13.0
2025,2024-08-20,3,who_choice,Joe Biden,jev-1.13.0
2025,2024-02-26,3,binary_probability,0.07,jev-1.13.0
2025,2024-02-26,3,yes_no_choice,No,jev-1.13.0
2025,2024-02-26,3,who_choice,Joe Biden,jev-1.13.0
2025,2024-03-07,3,binary_probability,0.1,jev-1.13.0
2025,2024-03-07,3,yes_no_choice,No,jev-1.13.0
2025,2024-03-07,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-04-04,3,binary_probability,0.56,jev-1.13.0
2025,2025-04-04,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-04-04,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-11-03,3,binary_probability,0.49,jev-1.13.0
2025,2025-11-03,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-11-03,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-10-02,3,binary_probability,0.07,jev-1.13.0
2025,2024-10-02,3,yes_no_choice,No,jev-1.13.0
2025,2024-10-02,3,who_choice,Joe Biden,jev-1.13.0
2025,2024-05-19,3,binary_probability,0.08,jev-1.13.0
2025,2024-05-19,3,yes_no_choice,No,jev-1.13.0
2025,2024-05-19,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-10-31,3,binary_probability,0.52,jev-1.13.0
2025,2025-10-31,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-10-31,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-12-25,3,binary_probability,0.12,jev-1.13.0
2025,2024-12-25,3,yes_no_choice,No,jev-1.13.0
2025,2024-12-25,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-08-25,3,binary_probability,0.06,jev-1.13.0
2025,2024-08-25,3,yes_no_choice,No,jev-1.13.0
2025,2024-08-25,3,who_choice,Joe Biden,jev-1.13.0
2025,2026-01-15,3,binary_probability,0.41,jev-1.13.0
2025,2026-01-15,3,yes_no_choice,No,jev-1.13.0
2025,2026-01-15,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-08-13,3,binary_probability,0.02,jev-1.13.0
2021,2021-08-13,3,yes_no_choice,No,jev-1.13.0
2021,2021-08-13,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-02-29,3,binary_probability,0.98,jev-1.13.0
2021,2020-02-29,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-02-29,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-08-11,3,binary_probability,0.08,jev-1.13.0
2025,2024-08-11,3,yes_no_choice,No,jev-1.13.0
2025,2024-08-11,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-07-01,3,binary_probability,0.41,jev-1.13.0
2025,2025-07-01,3,yes_no_choice,No,jev-1.13.0
2025,2025-07-01,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-02-09,3,binary_probability,0.66,jev-1.13.0
2025,2025-02-09,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-02-09,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-02-06,3,binary_probability,0.13,jev-1.13.0
2025,2024-02-06,3,yes_no_choice,No,jev-1.13.0
2025,2024-02-06,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-07-25,3,binary_probability,0.46,jev-1.13.0
2025,2025-07-25,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-07-25,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-05-27,3,binary_probability,0.48,jev-1.13.0
2025,2025-05-27,3,yes_no_choice,No,jev-1.13.0
2025,2025-05-27,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-10-25,3,binary_probability,0.02,jev-1.13.0
2021,2021-10-25,3,yes_no_choice,No,jev-1.13.0
2021,2021-10-25,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-06-22,3,binary_probability,0.45,jev-1.13.0
2025,2025-06-22,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-06-22,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-10-07,3,binary_probability,0.02,jev-1.13.0
2021,2021-10-07,3,yes_no_choice,No,jev-1.13.0
2021,2021-10-07,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-07-14,3,binary_probability,0.41,jev-1.13.0
2025,2025-07-14,3,yes_no_choice,No,jev-1.13.0
2025,2025-07-14,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-11-07,3,binary_probability,0.96,jev-1.13.0
2021,2020-11-07,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-11-07,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-09-12,3,binary_probability,0.05,jev-1.13.0
2025,2024-09-12,3,yes_no_choice,No,jev-1.13.0
2025,2024-09-12,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-05-04,3,binary_probability,0.04,jev-1.13.0
2021,2021-05-04,3,yes_no_choice,No,jev-1.13.0
2021,2021-05-04,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-04-14,3,binary_probability,0.03,jev-1.13.0
2021,2021-04-14,3,yes_no_choice,No,jev-1.13.0
2021,2021-04-14,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-05-04,3,binary_probability,0.98,jev-1.13.0
2021,2020-05-04,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-05-04,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-09-05,3,binary_probability,0.46,jev-1.13.0
2025,2025-09-05,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-09-05,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-06-19,3,binary_probability,0.08,jev-1.13.0
2025,2024-06-19,3,yes_no_choice,No,jev-1.13.0
2025,2024-06-19,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-09-24,3,binary_probability,0.98,jev-1.13.0
2021,2020-09-24,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-09-24,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-05-20,3,binary_probability,0.02,jev-1.13.0
2021,2021-05-20,3,yes_no_choice,No,jev-1.13.0
2021,2021-05-20,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-07-07,3,binary_probability,0.45,jev-1.13.0
2025,2025-07-07,3,yes_no_choice,No,jev-1.13.0
2025,2025-07-07,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-01-17,3,binary_probability,0.53,jev-1.13.0
2025,2025-01-17,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-01-17,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-03-07,3,binary_probability,0.03,jev-1.13.0
2021,2021-03-07,3,yes_no_choice,No,jev-1.13.0
2021,2021-03-07,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-10-21,3,binary_probability,0.99,jev-1.13.0
2021,2020-10-21,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-10-21,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-06-05,3,binary_probability,0.02,jev-1.13.0
2021,2021-06-05,3,yes_no_choice,No,jev-1.13.0
2021,2021-06-05,3,who_choice,Joe Biden,jev-1.13.0
2025,2026-01-03,3,binary_probability,0.39,jev-1.13.0
2025,2026-01-03,3,yes_no_choice,Yes,jev-1.13.0
2025,2026-01-03,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-01-23,3,binary_probability,0.98,jev-1.13.0
2021,2020-01-23,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-01-23,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-01-12,3,binary_probability,0.54,jev-1.13.0
2025,2025-01-12,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-01-12,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-05-14,3,binary_probability,0.99,jev-1.13.0
2021,2020-05-14,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-05-14,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-12-18,3,binary_probability,0.02,jev-1.13.0
2021,2021-12-18,3,yes_no_choice,No,jev-1.13.0
2021,2021-12-18,3,who_choice,Joe Biden,jev-1.13.0
2025,2024-03-03,3,binary_probability,0.1,jev-1.13.0
2025,2024-03-03,3,yes_no_choice,No,jev-1.13.0
2025,2024-03-03,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-07-18,3,binary_probability,0.5,jev-1.13.0
2025,2025-07-18,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-07-18,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-11-28,3,binary_probability,0.03,jev-1.13.0
2021,2021-11-28,3,yes_no_choice,No,jev-1.13.0
2021,2021-11-28,3,who_choice,Joe Biden,jev-1.13.0
2025,2024-06-28,3,binary_probability,0.05,jev-1.13.0
2025,2024-06-28,3,yes_no_choice,No,jev-1.13.0
2025,2024-06-28,3,who_choice,Joe Biden,jev-1.13.0
2025,2024-03-14,3,binary_probability,0.11,jev-1.13.0
2025,2024-03-14,3,yes_no_choice,No,jev-1.13.0
2025,2024-03-14,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-04-17,3,binary_probability,0.98,jev-1.13.0
2021,2020-04-17,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-04-17,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-06-13,3,binary_probability,0.02,jev-1.13.0
2021,2021-06-13,3,yes_no_choice,No,jev-1.13.0
2021,2021-06-13,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-04-22,3,binary_probability,0.48,jev-1.13.0
2025,2025-04-22,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-04-22,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-09-17,3,binary_probability,0.02,jev-1.13.0
2021,2021-09-17,3,yes_no_choice,No,jev-1.13.0
2021,2021-09-17,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-10-28,3,binary_probability,0.98,jev-1.13.0
2021,2020-10-28,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-10-28,3,who_choice,Donald Trump,jev-1.13.0
2021,2020-07-15,3,binary_probability,0.99,jev-1.13.0
2021,2020-07-15,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-07-15,3,who_choice,Donald Trump,jev-1.13.0
2025,2025-10-14,3,binary_probability,0.46,jev-1.13.0
2025,2025-10-14,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-10-14,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-01-31,3,binary_probability,0.18,jev-1.13.0
2025,2024-01-31,3,yes_no_choice,No,jev-1.13.0
2025,2024-01-31,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-10-04,3,binary_probability,0.45,jev-1.13.0
2025,2025-10-04,3,yes_no_choice,No,jev-1.13.0
2025,2025-10-04,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-10-09,3,binary_probability,0.14,jev-1.13.0
2025,2024-10-09,3,yes_no_choice,No,jev-1.13.0
2025,2024-10-09,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-02-22,3,binary_probability,0.98,jev-1.13.0
2021,2020-02-22,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-02-22,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-01-21,3,binary_probability,0.32,jev-1.13.0
2021,2021-01-21,3,yes_no_choice,No,jev-1.13.0
2021,2021-01-21,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-05-27,3,binary_probability,0.03,jev-1.13.0
2021,2021-05-27,3,yes_no_choice,No,jev-1.13.0
2021,2021-05-27,3,who_choice,Joe Biden,jev-1.13.0
2025,2024-01-28,3,binary_probability,0.26,jev-1.13.0
2025,2024-01-28,3,yes_no_choice,No,jev-1.13.0
2025,2024-01-28,3,who_choice,Joe Biden,jev-1.13.0
2025,2025-11-07,3,binary_probability,0.5,jev-1.13.0
2025,2025-11-07,3,yes_no_choice,Yes,jev-1.13.0
2025,2025-11-07,3,who_choice,Donald Trump,jev-1.13.0
2025,2024-05-22,3,binary_probability,0.06,jev-1.13.0
2025,2024-05-22,3,yes_no_choice,No,jev-1.13.0
2025,2024-05-22,3,who_choice,Joe Biden,jev-1.13.0
2021,2020-04-21,3,binary_probability,0.98,jev-1.13.0
2021,2020-04-21,3,yes_no_choice,Yes,jev-1.13.0
2021,2020-04-21,3,who_choice,Donald Trump,jev-1.13.0
2021,2021-11-12,3,binary_probability,0.02,jev-1.13.0
2021,2021-11-12,3,yes_no_choice,No,jev-1.13.0
2021,2021-11-12,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-12-30,3,binary_probability,0.02,jev-1.13.0
2021,2021-12-30,3,yes_no_choice,No,jev-1.13.0
2021,2021-12-30,3,who_choice,Joe Biden,jev-1.13.0
2021,2021-02-09,3,binary_probability,0.05,jev-1.13.0
